EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66238.0;923.0;30581.0;0.0;0.0;34046784.0;24306426.0;3877292.0;1962741.0;1796254.0;236436.0;646.0;11192646.0;0.0;0.0;93024.0;10594400.0;615,85;350938.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;61404.0;417.0;45619.0;0.0;0.0;33361632.0;22499484.0;3799266.0;1812204.0;1802568.0;231678.0;633.0;16696554.0;0.0;0.0;91152.0;10381200.0;596,44;295548.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;64507.0;202.0;32989.0;0.0;0.0;32096736.0;23642136.0;3655218.0;1897165.0;1645138.0;222894.0;609.0;12073974.0;0.0;0.0;87696.0;9987600.0;589,62;305938.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73428.0;368.0;42323.0;0.0;0.0;36471168.0;26913444.0;4153384.0;2190534.0;1823646.0;253272.0;692.0;15490218.0;0.0;0.0;99648.0;11348800.0;654,28;427756.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67896.0;420.0;45783.0;0.0;0.0;34890048.0;24884706.0;3973324.0;1984520.0;1790909.0;242292.0;662.0;16756578.0;0.0;0.0;95328.0;10856800.0;640,08;277565.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74881.0;310.0;40175.0;0.0;0.0;36365760.0;27446340.0;4141380.0;2202721.0;1906791.0;252540.0;690.0;14704050.0;0.0;0.0;99360.0;11316000.0;663,29;354118.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;78121.0;268.0;41137.0;0.0;0.0;38579328.0;28623030.0;4393464.0;2274799.0;2000828.0;267912.0;732.0;15056142.0;0.0;0.0;105408.0;12004800.0;714,03;309184.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69529.0;362.0;36100.0;0.0;0.0;35100864.0;25488606.0;3997332.0;2031691.0;1806847.0;243756.0;666.0;13212600.0;0.0;0.0;95904.0;10922400.0;646,92;292113.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;87773.0;320.0;37837.0;0.0;0.0;37209024.0;32075508.0;4237412.0;2579501.0;1917896.0;258396.0;706.0;13848342.0;0.0;0.0;101664.0;11578400.0;687,48;438681.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;50283.0;1518.0;22980.0;6726.0;0.0;29778858.0;18403578.0;3353962.0;1487708.0;1027683.0;178242.0;487.0;8410680.0;2461716.0;0.0;81363.0;9164828.0;492,97;271239.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;57235.0;1491.0;24577.0;6777.0;0.0;33484608.0;20948010.0;3766592.0;1679074.0;1453632.0;198372.0;542.0;8995182.0;2480382.0;0.0;91488.0;10292358.0;533,23;271177.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70956.0;2157.0;47240.0;15529.0;0.0;39129426.0;25969896.0;4400402.0;2049609.0;1334599.0;231312.0;632.0;17289840.0;5683614.0;0.0;106911.0;12024269.0;619,03;231940.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69343.0;1768.0;39225.0;13462.0;0.0;37214514.0;25379538.0;4196850.0;2007550.0;1349580.0;225090.0;615.0;14356350.0;4927092.0;0.0;101679.0;11468048.0;597,67;245990.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;75044.0;1964.0;65073.0;12770.0;0.0;40734702.0;27466104.0;4580142.0;2181125.0;1375245.0;240462.0;657.0;23816718.0;4673820.0;0.0;111297.0;12515416.0;639,22;266909.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74340.0;1934.0;48400.0;18223.0;0.0;38660580.0;27208440.0;4206094.0;2151999.0;1286156.0;226554.0;619.0;17714400.0;6669618.0;0.0;105630.0;11493306.0;611,65;256710.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67269.0;1817.0;31000.0;8413.0;0.0;32731380.0;24620454.0;3637542.0;1964143.0;1162227.0;207522.0;567.0;11346000.0;3079158.0;0.0;89430.0;9939698.0;551,85;291120.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;75543.0;2184.0;33388.0;15660.0;0.0;38397060.0;27648738.0;4241976.0;2181091.0;1295450.0;238266.0;651.0;12220008.0;5731560.0;0.0;104910.0;11591339.0;626,47;261065.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70280.0;2152.0;42765.0;8911.0;0.0;37127772.0;25722480.0;4058120.0;2039808.0;1205837.0;221430.0;605.0;15651990.0;3261426.0;0.0;101442.0;11088957.0;572,09;260302.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70742.0;2365.0;34055.0;18505.0;0.0;35177724.0;25815444.0;3972900.0;2039164.0;1254447.0;236070.0;645.0;12464130.0;6772830.0;0.0;96114.0;10856059.0;611,041;249139.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;72765.0;2352.0;44268.0;12375.0;0.0;33631740.0;26631990.0;3820304.0;2124177.0;1254866.0;230214.0;629.0;16202088.0;4529250.0;0.0;91890.0;10439081.0;610,83;302952.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2018;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;82994.0;2135.0;39153.0;18620.0;0.0;39020724.0;30375804.0;4242128.0;2433053.0;1303330.0;228018.0;623.0;14329998.0;6814920.0;0.0;106614.0;11591771.0;592,14;384839.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;78943.0;800.0;50665.0;3466.0;0.0;37736064.0;28944378.0;4297432.0;2349730.0;1582299.0;262056.0;716.0;18543390.0;1268556.0;0.0;103104.0;11742400.0;712,52;437832.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70795.0;717.0;32272.0;1843.0;0.0;32781888.0;25948668.0;3733244.0;2091120.0;1484977.0;227652.0;622.0;11811552.0;674538.0;0.0;89568.0;10200800.0;601,8;363952.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;77470.0;954.0;29167.0;2579.0;0.0;37419840.0;28425390.0;4261420.0;2245715.0;1696584.0;259860.0;710.0;10913388.0;943914.0;0.0;102240.0;11644000.0;686,68;281207.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73192.0;970.0;29906.0;3965.0;0.0;36102240.0;26812062.0;4111370.0;2115781.0;1668605.0;250710.0;685.0;10945596.0;1451190.0;0.0;98640.0;11234000.0;659,35;257140.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68761.0;957.0;60635.0;3412.0;0.0;35944128.0;25202394.0;4093364.0;1987875.0;1637820.0;249612.0;682.0;22192410.0;1248792.0;0.0;98208.0;11184800.0;652,51;206791.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66556.0;1111.0;42582.0;4067.0;0.0;33256224.0;24318504.0;3787262.0;1915014.0;1506206.0;230946.0;631.0;15406038.0;1488156.0;0.0;90864.0;10348400.0;610,54;207692.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;71862.0;1220.0;37172.0;2155.0;0.0;35733312.0;26377986.0;4069356.0;2092181.0;1538337.0;248148.0;678.0;13604952.0;788730.0;0.0;97632.0;11119200.0;652,55;273750.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;78338.0;1188.0;44895.0;2017.0;0.0;35680608.0;28732830.0;4063354.0;2263058.0;1632697.0;247782.0;677.0;16431570.0;738222.0;0.0;97488.0;11102800.0;659,461;250536.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;79750.0;1284.0;44998.0;1641.0;0.0;36207648.0;29256210.0;4123374.0;2309441.0;1679134.0;251442.0;687.0;16469268.0;600606.0;0.0;98928.0;11266800.0;667,02;269935.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;78692.0;1348.0;47495.0;1509.0;0.0;36523872.0;28818108.0;4159386.0;2274044.0;1685680.0;253638.0;693.0;17383170.0;552294.0;0.0;99792.0;11365200.0;672,97;261185.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;79679.0;1364.0;62018.0;1548.0;0.0;35364384.0;29192526.0;4027342.0;2316539.0;1656884.0;245586.0;671.0;22698588.0;566568.0;0.0;96624.0;11004400.0;668,14;285979.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2018;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;88386.0;1418.0;72214.0;3702.0;0.0;37103616.0;32370138.0;4225408.0;2600794.0;1746378.0;257664.0;704.0;26430324.0;1354932.0;0.0;101376.0;11545600.0;685,339;401080.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2019;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3729.0;145.0;427.0;0.0;0.0;1900272.0;1364814.0;197622.0;104972.0;93034.0;16104.0;44.0;156282.0;0.0;0.0;5192.0;540014.0;42,8167;6765.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2019;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;33216.0;735.0;3567.0;0.0;0.0;16079844.0;12157056.0;1609876.0;941388.0;793831.0;140178.0;383.0;1305522.0;0.0;0.0;43934.0;4399077.0;366,917;77878.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2019;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;36313.0;1040.0;4132.0;10.0;0.0;18652092.0;13290558.0;1836582.0;1028801.0;925715.0;160674.0;439.0;1512312.0;3660.0;0.0;50962.0;5018567.0;428,35;83932.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2019;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;30431.0;771.0;4937.0;0.0;0.0;15643572.0;11137746.0;1517916.0;861967.0;774845.0;134322.0;367.0;1806942.0;0.0;0.0;42742.0;4147797.0;360,766;68358.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2019;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;31689.0;945.0;5606.0;7.0;0.0;15764352.0;11598174.0;1529561.0;905455.0;792193.0;135420.0;370.0;2051796.0;2562.0;0.0;43072.0;4179658.0;368,15;92172.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67610.0;1813.0;17725.0;8911.0;0.0;35175528.0;24745260.0;3831926.0;1971287.0;1188785.0;207156.0;566.0;6487350.0;3261426.0;0.0;96108.0;10470877.0;548,54;298357.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73178.0;2132.0;22373.0;4335.0;0.0;34288344.0;26783148.0;3767850.0;2111664.0;1180472.0;208620.0;570.0;8188518.0;1586610.0;0.0;93684.0;10295779.0;578,32;259606.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;72760.0;2221.0;43468.0;12838.0;0.0;35450028.0;26630160.0;3944852.0;2119694.0;1249815.0;225822.0;617.0;15909288.0;4698708.0;0.0;96858.0;10779431.0;606,9;291901.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74376.0;2274.0;49628.0;15868.0;0.0;35017416.0;27221616.0;3876268.0;2155801.0;1207381.0;218868.0;598.0;18163848.0;5807688.0;0.0;95676.0;10592028.0;591,06;263110.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;81007.0;2239.0;34104.0;12435.0;0.0;39701484.0;29604276.0;4300330.0;2327829.0;1274140.0;228750.0;625.0;12482064.0;4551210.0;0.0;108474.0;11750814.0;617,62;261027.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;79936.0;2198.0;34105.0;11318.0;0.0;39828852.0;29256576.0;4249956.0;2314779.0;1221217.0;216306.0;591.0;12482430.0;4142388.0;0.0;108822.0;11613181.0;574,51;296046.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;75821.0;1978.0;35684.0;11224.0;0.0;38926296.0;27750486.0;4154348.0;2209419.0;1160839.0;211548.0;578.0;13060344.0;4107984.0;0.0;106356.0;11351928.0;544,56;315189.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;64470.0;1612.0;30805.0;8246.0;0.0;32463468.0;23596020.0;3462766.0;1859599.0;978664.0;176046.0;481.0;11274630.0;3018036.0;0.0;88698.0;9462152.0;472,9;215475.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;16846.0;718.0;6146.0;5055.0;0.0;11094192.0;6165636.0;1182704.0;474109.0;324552.0;60024.0;164.0;2249436.0;1850130.0;0.0;30312.0;3231788.0;162,78;26007.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;72639.0;2257.0;31022.0;5686.0;0.0;41708628.0;26585874.0;4443600.0;2044392.0;1247926.0;225090.0;615.0;11354052.0;2081076.0;0.0;113958.0;12142323.0;606,04;107658.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;77258.0;2179.0;43740.0;10161.0;0.0;45806364.0;28276428.0;4897240.0;2177456.0;1373554.0;250710.0;685.0;16008840.0;3718926.0;0.0;125154.0;13381909.0;683,36;112173.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2019;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;88017.0;2222.0;40446.0;13324.0;0.0;45705348.0;32214222.0;4914084.0;2490909.0;1401965.0;255834.0;699.0;14803236.0;4876584.0;0.0;124878.0;13427929.0;711,16;164973.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;79476.0;1374.0;53798.0;1092.0;0.0;38104992.0;29098464.0;4339446.0;2319899.0;1830556.0;264618.0;723.0;19690068.0;399672.0;0.0;104112.0;11857200.0;720,45;322643.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;75706.0;1238.0;55831.0;1191.0;0.0;33150816.0;27714252.0;3775258.0;2190705.0;1588429.0;230214.0;629.0;20434146.0;435906.0;0.0;90576.0;10315600.0;637,31;251379.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;83446.0;1384.0;58924.0;2318.0;0.0;36787392.0;30555876.0;4189396.0;2421271.0;1666306.0;255468.0;698.0;21566184.0;848388.0;0.0;100512.0;11447200.0;673,39;295942.0
